NPN,LICENSE_NUMBER,NAME,LICENSE_TYPE,QUALIFICATION,ISSUE_DATE,EXPIRATION_DATE,CITY,STATE,POSTAL_CODE,PROVINCE,HOME_STATE,REPCRD,BDFIRMCRD,BROKERDEALER_NAME,GENDER,INSURANCE_LICENSE_FLAG,AGENT_EMAIL_VALIDATION_FLAG,INDEPENDENT_CONTRACTOR_FLAG,SELING_AGENT_FLAG,FIRM_ASSOCIATED,AGENT_DOB,SE2_HIRE_DATE,AUM_SELFREPORTED,RETIREMENT_PROD_SELLER,BRANCH_TYPE,STATE_REGISTERED,FIRST_POLICY_SOLD,AGENT_TENURE,PRIOR_FIRM_CRD,PRIOR_FIRM_LAST_DATE,PRIOR_FIRM_START_DATE
21054795,3124431,JENNIFER OWENS,General Lines Agent,"Life, Accident, Health & HMO",1706054400000,2026-10-31,ROCKWALL,TX,750874295,null,FL,740520,64156,INSURICA Insurance Services LLC,F,1,1,1,1,1,756086400000,1526428800000,8394308,1,Independent,"FL,NH,OR,WY",1536624000000,7.3,59063,2014-03-26,2009-06-29
9005386,3147987,REYMUNDO OTERO,General Lines Agent,"Life, Accident, Health & HMO",1710460800000,2026-01-31,ORLANDO,FL,32835,null,UT,425615,84906,Huntington Insurance,F,1,1,,1,1,-333763200000,1376265600000,4299875,,Wirehouse,"UT,NV",1378080000000,12,null,null,null
21613939,3347232,JOSHUA BARTEE,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1749600000000,2027-12-31,BOSTON,MA,021165066,null,SC,506150,25307,Insurance Office of America Inc.,M,,1,1,1,1,652233600000,1703462400000,1147483,1,Regional,"SC,FL,NM,IN",1712102400000,1.6,41363,2020-06-17,2014-09-16
19546548,2530963,MICHAEL BARNEY,General Lines Agent,"Life, Accident, Health & HMO",1592179200000,2026-10-31,SAN MARCOS,TX,78666,null,OR,526234,73862,OneDigital,F,1,1,,,1,-222566400000,1200182400000,0,,Independent,"OR,WV,WY,AK",1213574400000,17.6,69385,2002-11-17,1997-05-01
21469814,3346615,AIDEN AGUIAR,Life Agent,Life Agent/Agency,1749513600000,2027-09-30,AVENTURA,FL,33180,null,CO,887166,65485,World Insurance Associates LLC,F,1,1,1,,1,-165542400000,1519430400000,9779700,,Wirehouse,"CO,VT,CA",1529020800000,7.5,null,null,null
17787902,2081971,THOMAS TULLY,Adjuster,Adjuster - P&C,1460073600000,2027-08-31,SCOTTSDALE,AZ,852515143,null,MA,324893,90350,NavSav Insurance,F,1,1,,1,1,-185155200000,1688860800000,6224727,1,Wirehouse,"MA,MO,IN,AL",1692144000000,2.1,33251,2022-08-14,2020-04-15
20995666,3189766,ADAM SCIRCLE,Adjuster,Adjuster - All Lines,1718582400000,2026-12-31,DECATUR,IL,62526,null,IA,145560,27320,OVD Insurance,M,,1,1,,1,-11923200000,1713571200000,5335670,,Wirehouse,"IA,NH",1719878400000,1.3,null,null,null
21265911,3207567,ADRIEONNA YOUNG,Adjuster,Adjuster - All Lines,1721952000000,2026-04-30,TEMPLE,TX,765014960,null,MN,710661,42210,OVD Insurance,F,1,1,,1,1,-330825600000,1141862400000,9208767,,Regional,"MN,AL,GA,MA",1145318400000,19.4,null,null,null
9655257,2823812,WILLIAM LUONGO,Adjuster,Adjuster - P&C,1649289600000,2026-12-31,JACKSONVILLE,FL,322325126,null,MO,615681,60444,Dean & Draper Insurance Agency LP,M,,1,1,1,1,232848000000,1646956800000,0,,Independent,MO,1656201600000,3.4,null,null,null
20994273,3161611,PATRICK REEVES,General Lines Agent,Property and Casualty,1713139200000,2026-04-30,KANSAS CITY,MO,641384344,null,AL,264100,63187,Atlas Insurance Brokers LLC,M,1,1,1,1,1,-166233600000,1473638400000,3806128,,Independent,"AL,WV,MN,ID",1480291200000,8.9,38979,2013-01-17,2005-06-22
21450639,3286858,MICHELLE WINGFIELD,General Lines Agent,"Life, Accident, Health & HMO",1737936000000,2027-11-30,DALLAS,TX,75254,null,UT,292426,80418,Patriot Growth Insurance Services LLC,F,1,1,,1,1,-27302400000,1640217600000,8082046,1,Wirehouse,"UT,NJ,MN",1641340800000,3.6,29452,2021-04-01,2019-11-11
16813488,2636346,JASON PRUITT,Public Insurance Adjuster,NONE,1614556800000,2025-11-30,OCALA,FL,34476,null,AR,605052,75324,Commercial Insurance Associates,M,1,,,,1,596332800000,1422662400000,4037256,1,Wirehouse,AR,1424736000000,10.5,null,null,null
20161542,2770861,LYNDA HARPER,General Lines Agent,"Life, Accident, Health & HMO",1638316800000,2025-09-30,LEANDER,TX,78641,null,CT,361105,33850,TIS Insurance Services Inc.,M,1,,,1,,-328147200000,1178841600000,25048346,1,Wirehouse,CT,1187568000000,18.3,null,null,null
21096747,3142076,TAYLOR WAIT,General Lines Agent,Property and Casualty,1709510400000,2026-10-31,SPRING,TX,77386,null,MI,297619,47694,Crest Insurance Group,M,1,1,,1,,619574400000,1116892800000,2788315,,Regional,"MI,CA,MN,ME",1119571200000,20.2,79242,2002-05-31,1996-08-02
1033879,896688,JENNIFER CALZONCIT,General Lines Agent,"Life, Accident, Health & HMO",829699200000,2026-09-30,ROSENBERG,TX,77469,null,PA,334924,61871,Heffernan Insurance Brokers,M,,1,1,1,1,-368582400000,1491350400000,5650121,,Wirehouse,"PA,VT,NH",1494892800000,8.4,72967,2012-11-07,2011-07-05
21296362,3219410,TOPACIO ANDINO,General Lines Agent,Property and Casualty,1724198400000,2026-10-31,EL PASO,TX,79928,null,IL,345083,59189,Alera Group,M,1,1,,1,1,965520000000,1337212800000,5085786,1,Wirehouse,"IL,TX",1349827200000,13.2,41157,2011-04-22,2009-10-05
17421944,3270582,EMILY LINDHOUT,Adjuster,Adjuster - All Lines,1733788800000,2026-08-31,MAYFIELD VILLAGE,OH,44143,null,UT,558235,82652,AssuredPartners,F,1,1,1,,1,348451200000,1206057600000,0,,Independent,"UT,NY",1206835200000,17.4,null,null,null
21294787,3218898,TORRENCE ANDERSON,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1724112000000,2026-11-30,RICHARDSON,TX,75082,null,ID,155589,26962,The Plastridge Agency Inc.,F,1,1,1,1,1,939513600000,1493424000000,1957694,1,Independent,"ID,MA",1496793600000,8.3,null,null,null
20428018,2882051,REBEKAH MCNERLIN,General Lines Agent,"Life, Accident, Health & HMO",1660521600000,2026-05-31,MIDLAND,TX,79705,null,NE,598576,46899,OVD Insurance,M,1,1,1,,1,27907200000,1344297600000,706803,,Wirehouse,"NE,OH",1347494400000,13,null,null,null
20681957,2990791,FRANCES HOLLOWAY,General Lines Agent,Property and Casualty,1681344000000,2027-01-31,TOMBALL,TX,77375,null,GA,363431,94707,The Baldwin Group,F,1,1,1,1,1,122256000000,1123545600000,6610244,,Wirehouse,"GA,OK",1130025600000,20,11749,2004-11-06,1998-06-02
1981607,1269656,NAROTTAM PATEL,General Lines Agent,"Life, Accident, Health & HMO",1080777600000,2026-05-31,BROOKLYN,NY,11229,null,IL,892625,38029,Highstreet Insurance Partners,F,,1,,,1,911433600000,1387324800000,6935596,,Independent,"IL,NY,ME,NH",1390694400000,11.7,null,null,null
21347595,3275327,DEON CRYOR,Life Agent,Life Agent/Agency,1734825600000,2026-08-31,PHILADELPHIA,PA,19135,null,NM,564638,87398,Signers National LLC,F,1,1,,1,1,-60307200000,1708041600000,4347796,,Independent,"NM,RI,WI",1712361600000,1.5,null,null,null
2663574,2876320,THOMAS WALDEN,Life Agent,Life Agent/Agency,1659398400000,2026-10-31,FOOTHILL RANCH,CA,92610,null,TN,418214,58465,Tompkins Insurance Agencies Inc.,M,1,,1,1,1,659750400000,1271808000000,8197405,,Wirehouse,TN,1272326400000,15.3,46537,2005-02-13,1997-09-30
21451544,3295160,SHAQUITA PERRY,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1739404800000,2027-03-31,DOUGLASVILLE,GA,30134,null,MI,579465,61414,Paramount Exclusive Insurance Services Inc.,F,,1,1,1,,-86400000000,1562630400000,4565955,1,Independent,"MI,MD,IA,DE",1568246400000,6.1,null,null,null
20175590,2776477,PHOEBE LUPO,General Lines Agent,"Life, Accident, Health & HMO",1639440000000,2025-10-31,ALLEN,TX,75013,null,CA,978773,92350,Christensen Group Inc.,F,1,1,,1,1,35596800000,1136332800000,0,,Independent,CA,1147478400000,19.6,83064,2001-12-25,1994-11-22
1993282,1109218,DANIEL MCGRATH,General Lines Agent,Property and Casualty,997401600000,2027-01-31,HILLSBOROUGH,NJ,088443340,null,FL,228095,73879,CCIG,F,1,1,,1,1,426211200000,1698969600000,0,,Wirehouse,"FL,LA",1699142400000,1.8,42407,2020-12-19,2017-05-16
8442387,2344530,FRANK SCADUTO,Adjuster,Adjuster - P&C,1538956800000,2026-12-31,COLUMBUS,OH,432152226,null,RI,170705,17610,BroadStreet Partners Inc.,M,,1,1,1,1,146275200000,1112832000000,5823986,1,Independent,"RI,OK,OR",1124064000000,20.4,55756,2003-07-03,1998-06-15
16277916,1739179,ELMER ENRIQUE MARQUEZ JR,Adjuster,Adjuster - P&C,1331164800000,2026-06-30,DALLAS,TX,752660042,null,NJ,339984,93500,Watkins Insurance Group,M,1,1,1,1,1,404870400000,1285027200000,4860149,1,Independent,NJ,1300492800000,14.9,59124,2008-07-24,2002-01-21
6931237,2603539,MARY WATKINS,Life Agent,Life Agent/Agency,1606694400000,2026-07-31,RICHFIELD,MN,55423,null,AK,333806,22994,World Insurance Associates LLC,M,1,1,,1,1,266198400000,1416441600000,8452748,,Independent,AK,1421452800000,10.7,42491,2010-04-30,2006-10-20
19766706,3087824,BRIANA ELLIS,General Lines Agent,"Life, Accident, Health & HMO",1698019200000,2025-11-30,CHICAGO,IL,60653,null,OH,802960,50346,CCIG,F,1,1,1,1,1,84499200000,1324512000000,9835384,1,Regional,"OH,TX,MA,NE",1337558400000,13.7,null,null,null
17967635,2925509,JESSICA BROST,General Lines Agent,"Life, Accident, Health & HMO",1667865600000,2026-01-31,SAINT MICHAEL,MN,553763072,null,MA,115011,24717,Higginbotham,M,1,1,,1,1,848361600000,1628294400000,44142028,1,Independent,"MA,MS",1630108800000,4,52882,2017-11-14,2016-08-20
19636595,3135850,ANGELA GAEZ GARCIA,General Lines Agent,"Life, Accident, Health & HMO",1708387200000,2026-02-28,HOUSTON,TX,770472035,null,MS,102560,12303,AssuredPartners,F,1,1,1,1,1,-2332800000,1293753600000,38697854,1,Independent,"MS,CA,WY,WI",1305504000000,14.6,null,null,null
1210941,2369182,JOHN ALLRED,General Lines Agent,"Life, Accident, Health & HMO",1546819200000,2026-04-30,HEARTLAND,TX,75126,null,CT,973216,44990,Towne Insurance,M,1,1,,1,,125280000000,1706659200000,2023755,,Wirehouse,CT,1715472000000,1.5,32504,2021-03-28,2019-04-20
21633785,3352964,TALISHA WARREN,Adjuster,Adjuster - All Lines,1750723200000,2027-12-31,FORT WORTH,TX,76102,null,CO,401473,87996,Oakbridge Insurance Agency LLC,F,,1,,1,1,-120355200000,1437523200000,8708709,1,Regional,CO,1451088000000,10.1,38343,2013-05-09,2006-01-20
21458392,3289765,ALBERTO GONZALEZ,Life Agent,Life Agent/Agency,1738540800000,2027-11-30,SAN ANTONIO,TX,78253,null,CA,864417,98105,Kaplansky Insurance,F,1,1,,1,1,823737600000,1118016000000,4014629,1,Bank,"CA,TX,HI",1128816000000,20.2,90481,2002-05-29,1999-05-23
20740489,3083696,JEAN HOLDER,General Lines Agent,"Life, Accident, Health & HMO",1697414400000,2025-06-30,MIAMI,FL,33136,null,MA,303756,66993,Atlas Insurance Brokers LLC,F,,1,,,1,604022400000,1442793600000,0,,Independent,"MA,MD,ND,IN",1453334400000,9.9,null,null,null
20661058,2987226,RAFAEL PEARSON,General Lines Agent,"Life, Accident, Health & HMO",1680739200000,2025-09-30,CHICAGO,IL,60601,null,NE,351266,38956,Highstreet Insurance Partners,M,1,1,,1,1,709689600000,1477872000000,0,,Independent,"NE,VA",1493078400000,8.8,22474,2014-12-22,2012-11-04
368238,3264444,DAVID OKESON,Life Agent,Life Agent/Agency,1732233600000,2026-08-31,COON RAPIDS,MN,554484034,null,SC,286484,28838,King Risk Partners,F,1,1,,,1,870998400000,1599264000000,0,,Independent,"SC,HI,MD",1602806400000,4.9,63949,2018-09-06,2012-06-24
8288028,1296695,ANTHONY MOBLY,General Lines Agent,"Life, Accident, Health & HMO",1098921600000,2027-04-30,GRANBURY,TX,76049,null,MO,360196,66100,Shepherd Insurance,F,1,1,,,1,803347200000,1241740800000,7065551,1,Independent,"MO,MD,KY",1247443200000,16.3,61407,2005-07-12,2000-01-01
1173267,2163517,ROBY MALONE,General Lines Agent,Property and Casualty,1486598400000,2027-08-31,SHERWOOD,AR,721202815,null,DC,308199,27312,TrueNorth,M,1,1,,1,1,597024000000,1382918400000,0,,Regional,DC,1385683200000,11.8,null,null,null
21278333,3212899,GABRIEL RAMOS,Life Agent,Life Agent/Agency,1722988800000,2026-03-31,CLUTE,TX,77531,null,MT,927018,60661,Watkins Insurance Group,M,1,1,,,1,-375235200000,1723507200000,0,,Independent,"MT,ME,TX",1738195200000,1,null,null,null
3417864,2202007,PATRICK LARKIN,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1499299200000,2025-09-30,MANASQUAN,NJ,087362350,null,WA,411014,45211,Alliant Insurance Services/Confie,M,1,1,,,1,666057600000,1170720000000,0,,Wirehouse,"WA,WY",1178582400000,18.5,null,null,null
21175220,3175664,LETITIA SCOTT,Life Agent,Life Agent/Agency,1715817600000,2026-04-30,IRVING,TX,75063,null,IA,853591,91150,Superior Insurance Partners,F,1,1,,1,1,386553600000,1610928000000,0,,Wirehouse,"IA,DE,CO,LA",1618012800000,4.6,null,null,null
19032711,2376100,KAREN RAIMONDI,General Lines Agent,"Life, Accident, Health & HMO",1548806400000,2027-04-30,BUFFALO,TX,75831,null,NM,499270,33047,The Plastridge Agency Inc.,F,1,1,,,,893289600000,1413676800000,0,,Independent,"NM,GA,ND",1419811200000,10.8,50487,2013-12-25,2011-06-29
20124014,2758191,PATRICIA HEPLER,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1635724800000,2027-03-31,CONVERSE,TX,781092157,null,WV,297160,64030,EPIC Insurance Brokers & Consultants,F,1,1,1,1,,880243200000,1399161600000,34302815,1,Wirehouse,"WV,WI,ME",1401926400000,11.3,33995,2012-04-30,2009-06-18
15671105,1611407,JONATHAN LEE,General Lines Agent,Property and Casualty,1266883200000,2026-09-30,CLEBURNE,TX,760335113,null,SD,668336,36092,The Daniel and Henry Company,M,1,1,,1,1,423360000000,1719878400000,0,,Independent,"SD,MA,VT",1726617600000,1.1,null,null,null
21356492,3281911,JOSEPH KIM,General Lines Agent,"Life, Accident, Health & HMO",1736726400000,2027-12-31,LOS ANGELES,CA,90024,null,KY,701684,47269,Lockton,M,1,1,1,1,1,-48729600000,1313971200000,42349676,1,Wirehouse,"KY,AL,TX",1323734400000,14,null,null,null
20233606,2797845,RICARDO AGUILAR,General Lines Agent,"Life, Accident, Health & HMO",1644451200000,2027-03-31,THE WOODLANDS,TX,77381,null,WY,752328,94140,Trucordia,M,1,1,,1,1,-274320000000,1172188800000,7047399,,Wirehouse,"WY,CA,NE",1172448000000,18.5,80573,2006-02-02,2002-01-26
21433275,3279938,RENIKA ADAMS,Life Agent,Life Agent/Agency,1736294400000,2027-09-30,RICHMOND,TX,77407,null,MS,161937,96963,Reliance Partners,F,1,1,,1,1,-288403200000,1606176000000,9296132,,Regional,"MS,DE,MA,WI",1617667200000,4.7,84002,2017-12-24,2016-02-18
21329656,3234974,CHRISTOPHER DEANDRE WILLIAMS JR,Adjuster,Adjuster - All Lines,1726790400000,2026-07-31,CLARKSDALE,MS,38614,null,VA,551234,13986,Associated Insurance Management LLC,M,1,1,1,1,1,85104000000,1297209600000,1695209,1,Independent,"VA,NV,NM,MA",1307491200000,14.5,63208,2007-03-04,2001-11-09
21485451,3314525,DAGMAWI GETACHEW,General Lines Agent,"Life, Accident, Health & HMO",1743120000000,2027-08-31,MINNEAPOLIS,MN,55474,null,NV,484413,17489,The Plastridge Agency Inc.,M,1,1,,,1,770342400000,1579996800000,7953326,,Independent,"NV,ID",1584489600000,5.6,43875,2018-10-29,2014-11-10
21149253,3164642,APRIL WEST,Life Agent,Life Agent/Agency,1713744000000,2026-10-31,SCURRY,TX,751583509,null,NY,778997,40512,Rate Insurance LLC,M,1,1,,1,1,-299376000000,1633564800000,16661067,1,Independent,"NY,MS,PA,IL",1636502400000,3.9,57612,2019-10-31,2012-02-07
19434636,2495712,KATHY GRIFFIN,General Lines Agent,"Life, Accident, Health & HMO",1582502400000,2026-01-31,FORT WORTH,TX,76137,null,DE,110843,85641,Patriot Growth Insurance Services LLC,F,1,1,,1,1,-293760000000,1147219200000,4123613,,Independent,"DE,NJ",1161820800000,19.3,null,null,null
1307155,407535,LYDIA MANESS,General Lines Agent,Property and Casualty,1015372800000,2027-05-31,WAXAHACHIE,TX,751658401,null,NJ,124119,75274,Florida One Insurance Agency,F,1,1,,,,675820800000,1557619200000,17057224,1,Wirehouse,"NJ,NC",1559952000000,6.3,89463,2014-01-12,2006-06-30
9605154,1679032,AARON YOUNG,General Lines Agent,"Life, Accident, Health & HMO",1301443200000,2027-04-30,LOUISVILLE,KY,402224930,null,ID,426612,63421,James G Parker Insurance Associates,F,1,1,,1,,684720000000,1493856000000,0,,Independent,"ID,OR,IL,WI",1496102400000,8.3,null,null,null
242977,1316306,JOHN BLOOMSTINE,Surplus Lines Agent,NONE,1112745600000,2027-08-31,ERIE,PA,165011302,null,WY,701789,83050,IMA,F,1,1,,1,,414115200000,1353024000000,1611197,1,Independent,WY,1366675200000,12.7,null,null,null
21564805,3324184,LILY SIMON,Adjuster - DHS Texas,Adjuster - P&C DHS TX,1745193600000,2027-07-31,OKLAHOMA CITY,OK,731421402,null,LA,731399,14151,Highstreet Insurance Partners,F,1,,,1,1,835833600000,1235779200000,4671767,,Regional,"LA,VT,MT",1249344000000,16.5,30351,2004-04-14,2001-02-01
3198771,1563607,ELSA MANCILLAS,General Lines Agent,"Life, Accident, Health & HMO",1239840000000,2025-10-31,HOUSTON,TX,770957051,null,NC,474825,52699,Tompkins Insurance Agencies Inc.,F,1,1,1,,1,-221443200000,1448409600000,19654095,1,Independent,"NC,MI,HI",1457222400000,9.7,null,null,null
21380937,3289284,MATTHEW KOENIGER,General Lines Agent,"Life, Accident, Health & HMO",1738281600000,2027-12-31,BLOOMINGTON,IL,61701,null,VA,690619,69872,Moody Insurance Agency Inc.,M,1,1,,1,1,349660800000,1369958400000,0,,Wirehouse,VA,1383523200000,12.2,null,null,null
21674,1900011,DONALD MCMAHON,General Lines Agent,Property and Casualty,1393804800000,2026-03-31,PENSACOLA,FL,325025615,null,MI,101392,44538,Hausmann Group,F,1,1,1,1,1,843264000000,1435017600000,0,,Wirehouse,MI,1444435200000,10.1,null,null,null
19633965,2734328,SHAMA DHARANI,General Lines Agent,"Life, Accident, Health & HMO",1632355200000,2027-01-31,REGO PARK,NY,11374,null,GA,993799,17957,Haas & Wilkerson Insurance,M,,1,1,1,1,572832000000,1580169600000,9717079,,Wirehouse,"GA,VA,UT",1581465600000,5.5,75383,2018-09-19,2010-10-30
18475710,2213018,DAVID J WAHLIG JR,Adjuster,Adjuster - All Lines,1502755200000,2027-08-31,BOSTON,MA,021165066,null,GA,540195,33343,Alliant Insurance Services/Confie,M,1,1,1,1,1,-189820800000,1540598400000,2183951,1,Independent,"GA,NM,NV,SC",1546646400000,6.8,16768,2015-12-19,2008-11-04
21257038,3203608,DANIEL VERMILLION,General Lines Agent,"Life, Accident, Health & HMO",1721260800000,2026-10-31,SEGUIN,TX,78155,null,NV,144456,10577,Home Services Insurance,M,1,1,,1,1,206323200000,1642377600000,36749923,1,Independent,NV,1654646400000,3.6,53106,2017-01-07,2015-04-12
20558578,2938568,SAKTHIVEL SABAPATHY,General Lines Agent,"Life, Accident, Health & HMO",1670803200000,2026-07-31,AUSTIN,TX,787174154,null,NE,549416,40551,Hylant,M,1,,,1,1,673920000000,1680220800000,7172146,1,Regional,"NE,WA,LA",1693008000000,2.4,null,null,null
19466983,2910353,CHANELLE CROUCH,General Lines Agent,"Life, Accident, Health & HMO",1665360000000,2027-06-30,EAST LANSING,MI,488232154,null,MD,873958,68154,JMG,M,1,1,1,,1,-51494400000,1226188800000,0,,Regional,MD,1229817600000,16.8,null,null,null
19903083,2668163,PAXTON WILLINGHAM,General Lines Agent,Property and Casualty,1620691200000,2027-07-31,MORTON,TX,793466235,null,NV,757330,49973,Alliant Insurance Services/Confie,F,1,1,,,1,357696000000,1431043200000,19807023,1,Independent,"NV,UT,KS",1445126400000,10.3,81190,2013-05-30,2006-01-25
20535782,3011534,LENI ORTEGA,Life Agent,Life Agent/Agency,1684972800000,2027-07-31,MIAMI,FL,33165,null,CO,317702,55082,Signers National LLC,N,1,1,,1,1,-241488000000,1133136000000,8272174,,Wirehouse,CO,1142121600000,19.7,null,null,null
6789938,2374541,MICHELLE SHEWFELT,General Lines Agent,"Life, Accident, Health & HMO",1548288000000,2027-10-31,ATLANTA,GA,303395946,null,CA,706514,11015,Turner Surety & Insurance Brokerage,M,1,1,,1,1,-124761600000,1625356800000,7198254,,Independent,CA,1633305600000,4.1,null,null,null
18899422,2334310,SHARON PAPOVICH,General Lines Agent,Property and Casualty,1536278400000,2026-05-31,CULPEPER,VA,227014807,null,NE,838948,61847,Paramount Exclusive Insurance Services Inc.,F,1,1,,,1,419644800000,1453680000000,5024849,1,Wirehouse,NE,1465948800000,9.6,83692,2014-07-26,2007-05-26
17597850,2023913,NICHOLAS HAYMAN,General Lines Agent,"Life, Accident, Health & HMO",1439769600000,2026-04-30,ROBINSON,TX,76706,null,MI,235615,99518,BancFirst Insurance Services Inc.,F,1,1,,1,1,782438400000,1278806400000,6630873,1,Wirehouse,"MI,AL",1291766400000,15.1,null,null,null
20646923,2974798,JOHN CHRISTIANSEN,General Lines Agent,"Life, Accident, Health & HMO",1678665600000,2025-12-31,KATY,TX,77450,null,MT,660156,53225,Acrisure LLC,M,1,1,,1,1,-151286400000,1608595200000,23834454,1,Independent,"MT,ND",1609027200000,4.6,97833,2018-07-17,2015-12-02
20606808,2959634,TAMARA BRADLEY,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1675728000000,2027-06-30,MIDLOTHIAN,VA,231123390,null,NJ,865465,53741,Huntington Insurance,F,1,,,1,1,459561600000,1589155200000,0,,Regional,"NJ,MO",1597276800000,5.3,64326,2017-05-15,2009-06-29
19643958,2970063,JESSICA ROMAN,Adjuster,Adjuster - All Lines,1677715200000,2026-10-31,PEARLAND,TX,77581,null,LA,117353,25817,Huntington Insurance,M,1,1,1,1,1,431654400000,1356825600000,14237209,1,Wirehouse,LA,1367193600000,12.6,80846,2010-06-10,2005-12-15
19293880,2448873,EILEEN BAKER,Adjuster - DHS Texas,Adjuster - P&C DHS TX,1568851200000,2027-06-30,DALLAS,TX,752660042,null,LA,645243,16364,Higginbotham,F,1,1,,1,1,850089600000,1660867200000,9352340,1,Wirehouse,LA,1665532800000,3,88359,2021-09-14,2017-09-25
7713833,1478869,ROY GREER,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1197331200000,2026-06-30,CORPUS CHRISTI,TX,784012050,null,AL,155942,65023,BancFirst Insurance Services Inc.,F,1,1,,1,1,605145600000,1541030400000,6584189,,Wirehouse,"AL,MT,NJ,MD",1556496000000,6.8,null,null,null
16724376,2356020,PAMELA SMITH,General Lines Agent,"Life, Accident, Health & HMO",1541721600000,2026-07-31,GEORGETOWN,IN,47122,null,UT,366911,97065,Kapnick Insurance Group,F,1,1,,1,1,589680000000,1651104000000,0,,Wirehouse,"UT,WY",1655164800000,3.3,67838,2019-05-11,2012-10-08
8878282,1403323,TODD FOX,Adjuster,Adjuster - P&C,1155081600000,2026-01-31,JEFFERSONVILLE,IN,47130,null,KS,993614,50755,Alera Group,M,1,1,1,1,,-105926400000,1593043200000,3595947,1,Independent,"KS,UT,MO,DC",1598140800000,5.1,30534,2017-02-24,2010-11-20
21008012,3105080,DAYANA SALDIVAR,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1701388800000,2025-12-31,BROWNSVILLE,TX,785262898,null,HI,248533,73595,Trucordia,M,,1,,1,1,505872000000,1140480000000,707675,,Independent,"HI,AK,MS,MO",1141084800000,19.5,null,null,null
19396607,2555910,STEPHANIE BRUNEAU,Life Agent,Life Agent/Agency,1597795200000,2026-10-31,HOLLY SPRINGS,NC,275408760,null,KS,525362,95656,Marshall + Sterling Enterprises Inc.,F,1,1,1,1,1,802310400000,1202342400000,5072921,,Wirehouse,"KS,TX,SC",1203724800000,17.5,30131,2003-07-03,1998-03-23
